,0,1,2
133,5.5887326598305275e-12,-3.501182729483645e-12,-1.0201182256814897e-11
134,0.0,0.0,0.0
135,-9.306136671459712e-12,2.677933997040095e-12,9.844283778446674e-12
136,-1.611073992442979e-11,4.636232407821583e-12,1.704232615632342e-11
137,-1.610890487945931e-11,4.635773628089578e-12,1.7040329661358875e-11
138,5.588810167779547e-12,-3.5010535526737817e-12,-1.02010267878059e-11
139,-1.314827129338705e-11,3.7840570404557524e-12,1.3908954062255092e-11
140,-1.6110092534295963e-11,4.63608653930033e-12,1.7041434394839512e-11
141,0.0,0.0,0.0
142,3.950721417033754e-12,-2.4749101144765477e-12,-7.21136942550768e-12
143,0.0,0.0,0.0
144,6.8381646642976475e-12,-4.283788231343268e-12,-1.2481548855830482e-11
145,-5.226397369430735e-12,8.310851366557561e-12,-1.969374092620375e-11
146,2.6044549396146827e-12,-4.464627840801875e-11,1.1887507448260208e-10
147,-1.658304363909449e-11,1.662720527412947e-11,4.060726924308846e-11
148,-5.227771950376938e-12,8.313240167693057e-12,-1.9698873522294446e-11
149,-1.0842935199254316e-11,1.6884705274314866e-12,-1.9344634422153765e-11
150,-1.0949012802396346e-11,2.4397361685188307e-11,1.035953496421613e-11
151,0.0,0.0,0.0
152,2.604273653957084e-12,-4.464194624704078e-11,1.1886371577348015e-10
153,-1.0954368321337413e-11,2.4408801004857426e-11,1.0365169853452274e-11
154,8.341426618175785e-12,-8.073802487014026e-12,5.676546430958069e-12
155,2.63392417702528e-18,-6.551199571783382e-12,-8.472763602202417e-12
156,-1.3163275652009513e-11,-4.04657941176967e-11,4.1587544042751755e-12
157,-8.625438768164163e-13,1.1030741164223175e-11,-1.0904364443427845e-11
158,0.0,0.0,0.0
159,1.8568747123594728e-09,2.702357779163155e-09,-2.9883628653125337e-09
160,-8.069673237916043e-17,-6.7436194728733045e-12,-8.984208802996117e-12
161,0.0,0.0,0.0
162,7.242967354653742e-13,-9.107253304144924e-12,1.956877344289013e-11
163,1.3612379269950264e-16,-7.306733443304517e-12,3.8882643739439645e-12
164,7.24006540653968e-13,-9.103661856307057e-12,1.9560656419119432e-11
165,-6.509346434089746e-12,-3.514146036959284e-11,-1.3528985444206265e-11
166,5.407796883793559e-17,-1.2675350121202346e-11,6.7451312860703955e-12
167,7.241107004266107e-13,-9.105405475025448e-12,1.9564469728737124e-11
168,1.075770315588001e-12,-5.221996241455823e-12,1.0271092181817046e-11
169,1.5956876878819036e-17,-6.5617675054674066e-12,-8.486943571496213e-12
170,-9.088266740082713e-16,6.166753598797736e-14,-5.597658190803211e-12
171,1.8582055926608801e-09,2.704294047107006e-09,-2.990504708563835e-09
172,7.238694389518073e-13,-9.102548664137366e-12,1.9558133919546097e-11
173,-8.486886893173034e-14,-3.9798927106048674e-13,3.4084221289355227e-12
174,1.856845823486968e-09,2.7023156534177962e-09,-2.988316043021709e-09
175,0.0,0.0,0.0
176,-9.052144466612736e-12,1.4394681340009136e-11,-3.410969070350602e-11
177,-7.391855614138597e-12,1.1754420867041834e-11,-2.785360697156291e-11
178,-7.978923586777746e-12,-4.307514566445361e-11,-1.6583167226190608e-11
179,1.2567318979794122e-12,-1.8774670041440534e-10,-1.671189040805445e-09
180,1.8575373963761248e-09,2.7033216452643797e-09,-2.989428953998802e-09
181,-5.942349165370214e-13,1.7809456924038487e-12,9.759223854563505e-12
182,0.0,0.0,0.0
183,3.340277530488484e-11,-2.681418318320302e-11,4.091697258890993e-12
184,-8.685236919145168e-12,1.678185015326909e-11,3.430867184323949e-11
185,-1.5042760392353495e-11,2.9065968344529945e-11,5.94222849224065e-11
186,-1.5041623853267453e-11,2.906353619616601e-11,5.941762593721627e-11
187,-1.228098055118901e-11,2.3729454527710615e-11,4.8512422330213975e-11
188,5.904245181160246e-13,-7.425151453017779e-12,1.5953319909327134e-11
189,1.4954719553020443e-07,0.4999993294568021,-1.33922972864204e-07
190,1.9297737639790402e-11,-1.5491468051115517e-11,2.364101590662061e-12
191,-1.3724420475491805e-11,8.89437671899158e-12,-5.686795147708395e-12
192,-8.942094902962385e-12,1.9924964086451402e-11,8.46126378638014e-12
193,-1.124753775043858e-18,2.2006744658135693e-11,-5.4505332269136505e-12
194,7.239740054391266e-13,-9.10365737334328e-12,1.9560885205619554e-11
195,-3.0638043436187033e-13,-1.7062783297962724e-12,-6.973174683673864e-12
196,7.014395688963587e-17,4.077673374258218e-12,1.112666243887497e-12
197,-3.720599781637088e-12,-1.6122469225747776e-11,1.3248197081362552e-14
198,5.2905694090320226e-17,-1.0357747984752582e-11,5.501616782176434e-12
199,2.1265372756329697e-12,-3.645325662368679e-11,9.706049433675891e-11
200,-1.504113922879129e-11,2.9062623997941988e-11,5.941588121347207e-11
201,0.0,0.0,0.0
202,7.062842065877369e-17,-1.2673916055082936e-11,6.745005374760958e-12
203,1.7566722146807055e-12,-1.2275016209481865e-11,-6.985125669743435e-11
204,-7.392584903776365e-12,1.175574797030187e-11,-2.785631511306071e-11
205,-1.678831508480349e-11,-4.987713958693989e-11,-2.940951066489783e-11
206,1.1720086372538682e-17,-5.3527876436461225e-12,-6.922991635166947e-12
207,4.501151967476644e-13,1.5333994513700278e-11,-9.824035971677998e-12
208,0.0,0.0,0.0
209,-1.3146859614551513e-11,3.7831242959923594e-12,1.390755290920798e-11
210,-6.288025600496977e-13,-2.7165250860841983e-12,-4.919098986104726e-12
211,-6.288147532472944e-13,-2.7164549201284945e-12,-4.9191949313835715e-12
212,7.076030492421819e-13,4.6919101123438866e-11,-4.036347973750176e-11
213,4.2595987294614365e-18,6.022967588913223e-12,-4.663566929596764e-12
214,4.1652305583021026e-13,-5.237401975641525e-12,1.1253922723514792e-11
215,-1.37189441681609e-11,8.891215582908553e-12,-5.684434760895062e-12
216,-2.31175659939489e-12,-1.3641181237750737e-11,7.721069973521173e-13
217,2.3958353119968733e-13,-1.8001715036346856e-11,1.7460291723709446e-11
218,-2.1326270611158728e-18,4.0794151883795e-12,1.1132414055521427e-12
219,2.8714962288320087e-17,-7.318129227782166e-12,3.8983036480424946e-12
220,-3.063589986590273e-13,-1.7063003671065261e-12,-6.973164584278232e-12
221,-7.391354616647318e-12,1.175360618747096e-11,-2.7851758772202134e-11
222,-1.0959261494505752e-11,2.4419874376773208e-11,1.0369610053273252e-11
223,-2.5010034118170156e-11,2.2368521069157745e-12,9.542337338652704e-12
224,-2.3117941374437103e-12,-1.3641096414380377e-11,7.720570027303067e-13
225,1.3971740078587997e-17,-5.351671850222807e-12,-6.921414019475578e-12
226,1.9278227334732097e-11,-1.547515038721639e-11,2.3615642825367163e-12
227,1.2584064250934242e-17,1.271493183243301e-11,-3.149167584475361e-12
228,-1.1724783962563497e-11,1.1755897895595136e-11,2.871066245391689e-11
229,7.237129120531467e-13,-9.100021944827767e-12,1.95534133610355e-11
230,-7.390626957818852e-12,1.1752369603923911e-11,-2.784870482960306e-11
231,-1.6581985462211635e-11,1.662604766873521e-11,4.060464744720705e-11
232,1.4955166994620773e-07,0.5000142890962819,-1.339269796923565e-07
233,6.8098725095681405e-12,-6.591244551185822e-12,4.634318225961976e-12
234,-4.234238707842609e-11,2.0610153000131423e-11,-1.5738862614016658e-11
235,-8.855332045383994e-12,1.3791261101894735e-12,-1.5797962632799598e-11
236,-5.258251353883988e-12,-2.278744922132033e-11,1.993951701128166e-14
237,-5.938047957557358e-13,1.7806458618213544e-12,9.751778350881601e-12
238,-8.855419178972073e-12,1.378869870908399e-12,-1.579893219415241e-11
239,-1.1726254086288739e-11,1.1757425610958581e-11,2.871444113316356e-11
240,-5.123912535602436e-12,4.760927528450058e-12,-1.3483230553372474e-12
241,-2.6070033793271628e-17,-7.313344610224037e-12,3.8934881887495985e-12
242,-7.391363225264802e-12,1.1753605640103899e-11,-2.7851852737675113e-11
243,-8.939960442776671e-17,-1.2676074707963241e-11,6.745706345792019e-12
244,5.907920684968683e-13,-7.428691040193372e-12,1.596207539731698e-11
245,1.8860102729861875e-18,5.7679453924709944e-12,1.5738981709349363e-12
246,-8.781611706148238e-13,1.5815304259236145e-12,-4.2333891757338065e-12
247,-4.375344898420353e-13,2.1146442420184542e-11,-3.030353820999421e-11
248,1.5434226202631133e-12,3.5441979115187286e-11,-2.0605732355207626e-11
249,1.2583600567544434e-12,2.8896806425665088e-11,-1.6800481144154028e-11
250,-7.749227650790655e-17,-1.2653358800735879e-11,6.731508110653343e-12
251,9.288230725315847e-17,-1.267880506573938e-11,6.739572426047675e-12
252,2.2518690085760706e-16,-1.266027151878919e-11,6.7366426103296366e-12
253,4.1789629858362864e-13,-5.254940760242962e-12,1.1290303990596207e-11
254,7.234415720241095e-13,-9.097705151307729e-12,1.95465095648129e-11
255,7.707420183929795e-17,-1.0349278710720221e-11,5.501616642944818e-12
256,4.1759834272870166e-13,-5.252128935423803e-12,1.1284455646521554e-11
257,2.1547017216393153e-17,-6.551633947980616e-12,-8.473509214266165e-12
258,8.538318748419654e-17,1.7940046682992533e-11,-4.443489549700579e-12
259,1.92976417299991e-11,-1.549150737308024e-11,2.3641639475814703e-12
260,5.903228046684874e-13,-7.423001321366579e-12,1.5950206133058683e-11
261,-1.4678872595923673e-11,1.132834592601886e-11,-5.023212289251531e-11
262,7.477330674057263e-18,-6.562410056859609e-12,-8.488175688417e-12
263,0.0,0.0,0.0
264,-7.393620167011732e-12,1.1757064188848794e-11,-2.7859924791716878e-11
265,-9.110467946086693e-12,2.953234414561329e-11,-1.4613705571859915e-11
266,5.777055205461299e-13,3.831038697995691e-11,-3.295737653195031e-11
267,-9.054191958635758e-12,1.4397694384590765e-11,-3.41171611721811e-11
268,9.249976456602906e-12,1.640445345712215e-11,3.771732152691262e-11
269,5.770203973274523e-13,3.826107014219357e-11,-3.291553092060336e-11
270,8.638804585029558e-17,-1.2662537206147715e-11,6.734704320582289e-12
271,5.126048347308974e-18,1.793753509774863e-11,-4.4428053753851046e-12
272,0.0,0.0,0.0
273,7.06969057902457e-13,4.68809725926952e-11,-4.0329830341056444e-11
274,-1.9811807838500032e-12,8.781088488483727e-12,-1.1966528298345716e-11
275,-1.3287550237301435e-11,-1.5286127222177704e-12,-1.3192846549626061e-11
276,-6.442731775000031e-12,2.0884642351450794e-11,-1.0334501851830744e-11
277,6.540634222213337e-12,1.159952967719845e-11,2.6669792633652764e-11
278,-7.393397286360129e-12,1.17566819779067e-11,-2.7859060304138438e-11
279,1.1329005034249123e-11,2.0091593562568824e-11,4.619477776771143e-11
280,-8.406543666526932e-13,2.519641093298125e-12,1.3806412487774517e-11
281,-9.053516166451993e-12,1.4396639353906863e-11,-3.411455822839819e-11
282,1.1329769343557829e-11,2.0092897335119996e-11,4.6197676215812064e-11
283,0.0,0.0,0.0
284,1.133025405197566e-11,2.009364928147295e-11,4.619942570281376e-11
285,2.1512903747131158e-12,-1.5032257161398343e-11,-8.554103630497832e-11
286,2.1509670754243978e-12,-1.5030321738589026e-11,-8.552968291069443e-11
287,9.250344922481322e-12,1.6405164023404124e-11,3.771884023573982e-11
288,2.150940775850866e-12,-1.503001555946241e-11,-8.552688790854579e-11
289,-1.029538458655667e-12,3.085727542823042e-12,1.6907907281014053e-11
290,2.1513568259070104e-12,-1.5032889031190563e-11,-8.554507823798147e-11
291,5.777333792657588e-13,3.830805666077191e-11,-3.295464089173873e-11
292,2.151297469290629e-12,-1.503248747091935e-11,-8.554183889105857e-11
293,-1.0294978757864716e-12,3.0857567357007655e-12,1.690694510109401e-11
294,-1.0292811559389093e-12,3.085195505956174e-12,1.6902890038748005e-11
295,-1.0950759549670576e-11,2.440104300381986e-11,1.0361454902559155e-11
296,7.242126632297904e-13,-9.106967913123808e-12,1.9567585036871946e-11
297,6.528311345106354e-17,-1.2677948607733573e-11,6.7465511894610344e-12
298,7.42869264618728e-17,-1.2664459292514998e-11,6.74627562617554e-12
299,-5.761992899473713e-13,-1.028846647265416e-11,-3.4930306178698433e-12
300,3.259974603756549e-17,-4.83449198546004e-12,-1.0600101636044043e-11
301,4.266619126870486e-12,1.1744792633374522e-11,1.1681274291868439e-11
302,-4.559619501063757e-12,-2.4615527920568484e-11,-9.476871281753634e-12
303,-5.260391549907021e-12,-2.2796893755997586e-11,1.937950393031056e-14
304,-6.438481690975345e-12,-2.790248867725174e-11,2.362096613854774e-14
305,5.5841032321742395e-12,-3.498173109338409e-12,-1.0192610235411756e-11
306,6.115226515401436e-17,-7.315028057486205e-12,3.890478558285424e-12
307,3.91587553768946e-13,-1.0298144256313143e-11,2.7623571494442562e-11
308,0.0,0.0,0.0
309,-7.38971947431057e-12,1.1750936772515953e-11,-2.7845026728359287e-11
310,-5.2247636465501085e-12,8.308416180330136e-12,-1.96876003806564e-11
311,-7.391400949557356e-12,1.1753409404182426e-11,-2.7851036564453018e-11
312,-2.2919386140237834e-12,-2.1221389717068603e-11,-1.0061934327402766e-11
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,-1.9811586782966747e-12,8.781009506447224e-12,-1.1966499737802213e-11
316,-6.316515239117283e-12,1.4074955138196959e-11,5.9763932252392995e-12
317,-3.618853345251732e-11,-1.0765846819643889e-11,6.006855443638849e-13
318,1.538627459520032e-12,3.533296093679088e-11,-2.054232487708021e-11
319,1.0253471670107732e-11,-4.074280830676188e-12,-1.9625938648525975e-11
320,0.0,0.0,0.0
321,-5.258042267476276e-12,-2.278648088267314e-11,1.954522832164748e-14
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,-1.3813778092191291e-11,4.6835062887632415e-11,8.05565674492702e-12
325,-1.3812386946468257e-11,4.683000069656214e-11,8.054609718538005e-12
326,-1.3812733205746346e-11,4.6830880477009273e-11,8.054597639391047e-12
327,-3.549683142690868e-11,1.6806250142150667e-11,-3.0175564587020433e-12
328,1.1427321412999742e-11,-9.609222249595023e-14,-5.391638397323956e-13
329,6.910851008966546e-18,-3.7825287317024956e-12,-4.892248767798402e-12
330,-1.817906153341352e-09,8.69685061400965e-09,4.161375314068811e-09
331,-1.944006132083238e-11,1.259855996987177e-11,-8.054495738087717e-12
332,5.768045430650705e-13,3.8250341201475755e-11,-3.29065572611689e-11
333,-1.0565240238723613e-12,1.3511927086887019e-11,-1.3357058153754394e-11
334,1.4842119710357422e-17,-5.355747095062657e-12,-6.927034943276117e-12
335,5.0623653433823646e-12,5.86404330207329e-13,-2.6344558891474666e-13
336,-6.41071412293765e-16,4.364599257555671e-14,-3.9591897615587384e-12
337,6.509377747799349e-13,-1.6782731115269643e-11,1.0409089752744663e-12
338,1.1875842513968384e-18,2.2027101968658076e-11,-5.455541342500248e-12
339,1.7755293412886e-17,-7.326278784076315e-12,3.891465320790201e-12
340,6.509511020063508e-13,-1.678260355579102e-11,1.0409480298209714e-12
341,-6.088959991568134e-13,7.786926395260936e-12,-7.697902740557718e-12
342,-1.9052528302975124e-11,1.2347286965329864e-11,-7.893836287546401e-12
343,6.829296799841699e-17,-1.2664325943377501e-11,6.746042062202901e-12
344,-2.500089229936384e-11,2.2360839178769714e-12,9.539116025322884e-12
345,-1.1715362450546703e-12,-1.2662042148827797e-11,-3.725412453181309e-12
346,-6.259598882517081e-12,9.747835834508589e-13,-1.1167427847046528e-11
347,4.1783452162340525e-13,-5.254586849770193e-12,1.1290233861976512e-11
348,-6.161294703783147e-17,2.782710851448118e-12,3.888134449162311e-12
349,-8.443949376766333e-12,1.6998183735968743e-12,2.5926891413422546e-12
350,-1.0958181842888461e-11,2.4417075007523824e-11,1.0369139383787636e-11
351,-5.2573471802943776e-12,-2.2783690936595972e-11,1.946958587042359e-14
352,-3.7209566791608954e-12,-1.6124869895450062e-11,1.3761530959876718e-14
353,7.072645770815361e-13,4.689904970843856e-11,-4.034526828967796e-11
354,-6.4403863660286456e-12,-2.7910969461553137e-11,2.3625137404922906e-14
355,-6.436563403799062e-12,-2.7894029062300746e-11,2.354561242964226e-14
356,-7.256279054505352e-12,-7.994804539459337e-12,1.700781339859997e-11
357,-1.71910171201683e-11,-1.3450198287641934e-11,-1.9834120083648503e-13
358,-1.0567273371530268e-12,1.351541795240263e-11,-1.3360778807751227e-11
359,-1.0569485221163977e-12,1.3517209053383379e-11,-1.3362561681726136e-11
360,-5.258704002036453e-12,-2.2787250590858387e-11,1.9012473580071227e-14
361,4.170764725971857e-13,-5.244892079025466e-12,1.1269609115766044e-11
362,3.340977349498968e-11,-2.6820177956665365e-11,4.092948273397953e-12
363,-8.495083193987874e-14,-3.980837464001685e-13,3.4109632827127137e-12
364,9.651610456664297e-17,-1.2662623388035749e-11,6.744263527601143e-12
365,-2.2969413368528718e-12,-2.1267575379471126e-11,-1.0083793440123182e-11
366,0.0,0.0,0.0
367,5.775377031002534e-13,3.8297411057062154e-11,-3.294603035575241e-11
368,7.026949280778279e-18,-3.792929565655004e-12,-4.905842658614331e-12
369,6.414438934020973e-17,9.791632846441884e-12,-6.745143579874494e-12
370,-1.9114287617889996e-11,1.2387326184336836e-11,-7.919668886295927e-12
371,7.03429156157203e-17,-1.2659506169996691e-11,6.73465589690713e-12
372,5.3307372238936556e-17,7.993337244681323e-12,-5.506424956999892e-12
373,7.475511782912926e-17,9.791454189390265e-12,-6.7450606477425146e-12
374,0.0,0.0,0.0
375,5.915691925864654e-13,-7.438325266083131e-12,1.5982754334908214e-11
376,0.0,0.0,0.0
377,7.068893047723288e-18,1.0451418775469267e-11,-8.092497411953563e-12
378,7.236536117418437e-13,-9.099415938251531e-12,1.9551698664878446e-11
379,-8.393986691976583e-18,-3.7837283739369654e-12,-4.89365247965085e-12
380,-8.398801060287191e-13,2.518292950623626e-12,1.3792580397337647e-11
381,-5.213164135211119e-12,-1.537757864549125e-11,-2.1115863472718e-11
382,-3.702216807365613e-12,-1.604229060436884e-11,1.333206037603818e-14
383,-6.42635254901413e-17,-6.75426822594791e-12,-8.998260288769041e-12
384,-1.718067626794068e-11,-1.3442165625567014e-11,-1.9827378113863963e-13
385,-8.404095610436461e-13,2.5190975741161194e-12,1.3801808742615006e-11
386,-1.9295243263780877e-11,1.2504637634100825e-11,-7.99459688135524e-12
387,-8.615441533009387e-13,1.1018425762138315e-11,-1.089209309923916e-11
388,9.801249426648318e-17,-7.304446879846838e-12,3.89105314382582e-12
389,4.1811467485817164e-13,-5.257430925128362e-12,1.1296561996284161e-11
