,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.007510295952742026,0.007073084517970647,0.006705847396946463,0.00642093917329032,0.006131137266547561,0.0031926506210491834,0.002738399722002026,0.004317655407185172,0.004334700640343575,0.0007398138610504077,0.00044090997836797064,5.2321450886638785e-05,0.00034740414958959673,0.00038905788082999905,0.00040470800923707507,0.00040959010246264475,0.0005045930838366179,0.00035801238584119076,0.0001247199818152606,-0.005959268198204964,0.000635350310112717,-0.014057153382148182,-0.0015026244046123548
1,0.007073084517970647,0.0067498186355545164,0.006458833688571741,0.006220189740131632,0.005953580381937413,0.0028566517714705172,0.0025161508636630135,0.004216442029429961,0.004233683519815515,0.0005957662077075924,0.00021892960210077088,-0.0001397633802683651,8.834796250965042e-05,0.0002868147338557588,0.0005014844159289344,0.00047658540800630264,0.0006041017070273146,0.0004932806965238815,0.00024136983144388828,-0.007371406665103244,0.0006160539085693917,-0.018262857514492258,-0.0018746992735840815
2,0.006705847396946463,0.006458833688571741,0.006246910267923799,0.006054461157636796,0.005807192970644492,0.0025657645181680114,0.0023012624561920677,0.004140091896919614,0.004157586026089813,0.000446756272213962,7.333183018097157e-05,-0.00027345330994777355,-9.115038842901753e-05,0.00021048326265793923,0.0005451020883996317,0.0005554839541472425,0.0006964709642267876,0.0006326549904206485,0.00039298580828691997,-0.008360211316870269,0.0005898767900904202,-0.0200975380468925,-0.002294967812351793
3,0.00642093917329032,0.006220189740131632,0.006054461157636796,0.005895928303781029,0.005665907413902482,0.002361817579755237,0.0021434289197464957,0.004059130573415015,0.004076775527371919,0.0003459335608600857,2.1868013270232994e-05,-0.000312356946207552,-0.00014837061449660198,0.0001819463180204115,0.0005580250682156324,0.0005776093076677502,0.0007407148114405171,0.0006978401108716474,0.00046626128007541917,-0.008697267267099079,0.000564124588466588,-0.019938920801902904,-0.0025138492342682167
4,0.006131137266547561,0.005953580381937413,0.005807192970644492,0.005665907413902482,0.005460355814549446,0.0022138073827111366,0.0020189994298086336,0.003917338459873862,0.003934594650327413,0.0002813034884657572,9.786596604053462e-07,-0.00031579860302347767,-0.00013366206452901892,0.00010627588388513383,0.0005552859762610134,0.000574350330380045,0.0007474914701511065,0.0007117671730381241,0.0004892893438165962,-0.00855750518646891,0.0005435498968247976,-0.018470599957070677,-0.002553282919813799
5,0.0031926506210491834,0.0028566517714705172,0.0025657645181680114,0.002361817579755237,0.0022138073827111366,0.0017236475754946565,0.0013836183855956746,0.0014690076416812906,0.00147303888733793,0.0005702544198707102,0.00046605426397756207,0.00031632495596292865,0.00048027717119073697,0.00027299039199383846,-7.95929566344656e-06,-3.875654415253496e-05,-9.99258599721252e-05,-0.0002542172201253685,-0.0003484139385023645,0.0005235937225533558,0.0002478824107097285,-0.00018939058885695202,0.0006641421122430796
6,0.002738399722002026,0.0025161508636630135,0.0023012624561920677,0.0021434289197464957,0.0020189994298086336,0.0013836183855956746,0.0011573845533089746,0.0013547850990243797,0.00135877167766974,0.0004215684778815574,0.00024258306253134178,0.0001238378845271679,0.00022052762781446723,0.00016857051767677094,9.002919957846733e-05,2.8236397927383016e-05,-1.578362224553434e-06,-0.00012014971824404058,-0.00023309716326788327,-0.0008561621898016049,0.0002282837900476863,-0.004280461323042036,0.0003057837835073665
7,0.004317655407185172,0.004216442029429961,0.004140091896919614,0.004059130573415015,0.003917338459873862,0.0014690076416812906,0.0013547850990243797,0.0028486532712845855,0.0028616672725505954,0.00016956011181815586,-2.5146860898345565e-05,-0.0002639955905526339,-0.00013286894265168118,0.00011609108229736204,0.00041267028733620856,0.00044835251137617394,0.0006045244670384593,0.0006122367610122278,0.0004731387988442281,-0.006482879618702477,0.00038746864199851395,-0.013867437232104214,-0.0021667707764692463
8,0.004334700640343575,0.004233683519815515,0.004157586026089813,0.004076775527371919,0.003934594650327413,0.00147303888733793,0.00135877167766974,0.0028616672725505954,0.002874922247145531,0.00017421814849232306,-2.3634286810003235e-05,-0.0002635874381276186,-0.0001321574341489655,0.00011825573158054836,0.0004114530710321127,0.00044834575942418104,0.0006056805176026512,0.0006134276666494643,0.00047446254037626423,-0.006515236339308714,0.00038777060243574686,-0.013982320553390291,-0.0021804798436859934
9,0.0007398138610504077,0.0005957662077075924,0.000446756272213962,0.0003459335608600857,0.0002813034884657572,0.0005702544198707102,0.0004215684778815574,0.00016956011181815586,0.00017421814849232306,0.006482207654531014,0.003927365472022397,0.0027756973583485107,0.0038280146078761785,0.004891172767502595,-0.0014238703234717533,-0.0009677000167332452,-0.000790442784756967,-0.001043137220110551,-0.0011168495896165431,0.002475063977128212,-0.00032154649591208204,-0.050000202829706575,0.0010161319648298878
